Appraisal,Mass,Major.Min.Comp,Minor.Min.Comp1,Minor.Min.Comp2
9544.52,103.6452,GIBBSITE,RHODIZITE,CHRYSOBERYL
33112.63,341.5263,GEODES,GAYLUSSITE,SULFUR
4482.28,56.1228,ERIONITE,GAYLUSSITE,SENARMONTITE
18897.71,189.4771,PHLOGOPITE,HEULANDITE,ANDERSONITE
4048.08,36.1808,CLINOPTILOLITE,MALACHITE,BORNITE
14693.12,141.0312,ERIONITE,CORDYLITE,SILVER
10210.06,130.2006,SYLVITE,ILVAITE,PHOSPHATES
8198.41,84.3841,ACANTHITE,MELANOPHLOGITE,NEPHELINE
6951.12,82.1112,PERIDOT,HOPEITE,CLEAVELANDITE
25676.35,260.0635,OBSIDIAN,GORMANITE,ROSE_QUARTZ
11307.14,127.1714,PERIDOT,CHRYSOBERYL,BLODITE
14983.07,174.5307,SEMSEYITE,THOMSONITE,ERIONITE
24792.38,258.5238,RHODIZITE,CHLORITE,PARAVAUXITE
13603.61,152.0361,BOURNONITE,BIF,ACANTHITE
18302.21,196.8221,ROSE_QUARTZ,KOTTIGITE,ANDALUSITE
1611.4,25.214,DATOLITE,CUMMINGTONITE,BOLEITE
16552.7,167.427,COAL,BLODITE,GAYLUSSITE
8039.59,92.1959,HEMATITE,BERLINITE,BIF
14075.55,143.3555,HINSDALITE,ENSTATITE,DIAMOND
14560.19,163.9019,THOMSONITE,ALMANDINE,CLEAVELANDITE
17580.6,194.506,FLUORAPATITE,PYROAURITE,BARATOVITE
7900.99,76.6099,SENARMONTITE,GEODES,GIBBSITE
11531.8,128.618,HUMITE,NEPHELINE,PYROAURITE
1413.92,20.9392,HEULANDITE,RHODIZITE,DESCLOIZITE
11885.59,133.3559,PYROAURITE,BROOKITE,ALMANDINE
14528.79,156.7879,SINHALITE,ENSTATITE,HEULANDITE
8507.78,88.3778,SCHORL,PHLOGOPITE,ICE
3783.88,40.1388,SEMSEYITE,PHLOGOPITE,MALACHITE
9323.77,104.8377,CUMMINGTONITE,ALMANDINE,GEODES
1613.77,29.0377,PERIDOT,SILICATES,ARTINITE
490.58,24.6058,RHODIZITE,PYROAURITE,ALBITE
12157.53,136.7753,ARSENIC,ALTAITE,PHOSPHATES
22904.26,239.3426,MARCASITE,CHRYSOBERYL,PARISITE
378.06,5.9806,DIOPSIDE,MARCASITE,SUNSTONE
30091.1,325.511,CHRYSOBERYL,TALC,BARATOVITE
11246.53,119.0653,ALMANDINE,NICKELINE,SYLVITE
1429.07,30.5907,DIAMOND,ARAGONITE,HEMATITE
833.05,25.8305,CHRYSOBERYL,NICKELINE,CHLORITE
12458.32,132.7832,PYROMORPHITE,SILVER,TALC
3024.51,41.7451,ICE,MARCASITE,SELENITE
5122.31,57.3231,SUNSTONE,DEMANTOID,CUMMINGTONITE
4891.6,63.816,MALACHITE,RUBY,NEPHELINE
11718.18,132.6818,SILICATES,SUNSTONE,SCHORL
4031.51,57.3151,SEMSEYITE,CARNOTITE,BORAX
12111.96,131.6196,BARATOVITE,SYLVITE,SELENITE
3687.92,43.1792,ROSE_QUARTZ,NICKELINE,BLODITE
6881.61,74.1161,MELANOPHLOGITE,PARASYMPLESITE,PYROMORPHITE
24885.46,270.0546,ARTINITE,SELENITE,HOWLITE
7721.26,77.4126,ARAGONITE,PARAVAUXITE,FLUORAPATITE
9759.46,106.6946,ICE,NICKELINE,CUBANITE
20289.9,207.899,TELLURIUM,CUBANITE,TREMOLITE
4004.35,60.3435,ALBITE,DEMANTOID,CORDYLITE
17969.74,181.3974,ILVAITE,PLATINUM,BORNITE
25842.34,259.2234,ANDALUSITE,KOVDORSKITE,HUMITE
21658.8,219.788,CACOXENITE,NEPTUNITE,PYROMORPHITE
8766.92,117.1692,CACOXENITE,PYROAURITE,PARAVAUXITE
16567.02,192.9702,SILVER,HINSDALITE,PARISITE
7052.41,94.5241,ALTAITE,PHOSPHATES,MELANOPHLOGITE
8063.11,105.6311,SILVER,HUREAULITE,TALC
17547.25,170.1725,ERIONITE,OBSIDIAN,BLODITE
4344.65,35.4465,PARAVAUXITE,SCHORL,NEPTUNITE
13723.8,137.638,SINHALITE,PARASYMPLESITE,PYROAURITE
4969.09,44.6909,PARASYMPLESITE,THOMSONITE,MALACHITE
20082.9,229.429,CHLORITE,BROOKITE,PARAVAUXITE
6283.63,72.5363,CHLORITE,BORAX,NEPTUNITE
6553.21,63.7321,ANDALUSITE,NEPHELINE,CACOXENITE
1787,27.37,CLEAVELANDITE,PARISITE,CHRYSOBERYL
7573.64,77.7364,HEULANDITE,ENSTATITE,ACANTHITE
22087.85,226.3785,MELANOPHLOGITE,CACOXENITE,TAAFFEITE
2816.62,38.1662,TAAFFEITE,SINHALITE,PYROMORPHITE
20998.26,217.4826,NEPHELINE,SCORODITE,GMELINITE
32871.63,347.7163,MELANOPHLOGITE,HOPEITE,GIBBSITE
12325.36,143.0536,ANDERSONITE,KUNZITE,HUMITE
27716.6,276.966,ANDALUSITE,NICKELINE,SMITHSONITE
846.8,16.268,DIOPSIDE,TALC,PARASYMPLESITE
23198.17,240.3817,GAYLUSSITE,ENSTATITE,HUMITE
19577.56,204.0756,DESCLOIZITE,PARISITE,ARTINITE
15434.21,165.6421,PARISITE,HOWLITE,NEPTUNITE
4864.24,54.6424,ANTIMONY,ROSE_QUARTZ,TELLURIUM
33945.11,333.9511,PYROAURITE,TALC,ROSE_QUARTZ
2231.02,37.6102,CORDYLITE,CUBANITE,ARFVEDSONITE
13081.49,135.1149,PYROMORPHITE,ANDERSONITE,RHODIZITE
106.45,24.8645,ALTAITE,TAAFFEITE,ACANTHITE
8233.54,108.9354,CUMMINGTONITE,PARAVAUXITE,PHOSPHATES
4223.52,35.8352,OSUMILITE,TAAFFEITE,CHRYSOBERYL
6235.12,72.4512,PYROMORPHITE,BARATOVITE,GAYLUSSITE
4157.22,58.4722,SMITHSONITE,PARISITE,DESCLOIZITE
1419.75,25.2975,OSUMILITE,DATOLITE,HOWLITE
12768.08,127.9808,CHLORITE,OSUMILITE,PARASYMPLESITE
1305.8,27.858,DATOLITE,SCHORL,CACOXENITE
50971.08,514.7108,TELLURIUM,PERIDOT,PARISITE
19007.81,213.2781,STURMANITE,ERIONITE,PHLOGOPITE
11486.75,112.7675,ARFVEDSONITE,PYROAURITE,BLODITE
13388.46,146.1846,ENSTATITE,SILVER,COAL
16821.3,178.813,GMELINITE,CLINOPTILOLITE,ARTINITE
15444.59,172.0459,BARATOVITE,ALMANDINE,ILVAITE
10494.93,113.0493,CLEAVELANDITE,PARISITE,SMITHSONITE
16535.98,178.7598,PARISITE,MALACHITE,SULFUR
8178.67,83.5867,MELANOPHLOGITE,BROOKITE,RHODIZITE
36141.05,363.6105,OSUMILITE,HEMATITE,PARAVAUXITE
14448.43,155.7843,ILVAITE,NICKELINE,ACANTHITE
11716.29,127.8629,PYROMORPHITE,BIF,SCHORL
8845.45,85.9545,NEPTUNITE,ANDALUSITE,HUREAULITE
809.33,24.1933,CARNOTITE,OBSIDIAN,BASALT
8681.46,96.9146,SCHORL,CORDYLITE,CHRYSOBERYL
21773.87,238.7387,TELLURIUM,ICE,HUMITE
4084.51,28.2451,DEMANTOID,PYROAURITE,ICE
10038.83,101.9883,PARASYMPLESITE,FLUORAPATITE,ROSE_QUARTZ
1963.97,26.5397,BOLEITE,SULFUR,HOPEITE
26051.82,266.5182,BORNITE,SCORODITE,CORDYLITE
10146.58,122.9658,GIBBSITE,SELENITE,TALC
1063.32,5.6332,PHOSPHATES,SEMSEYITE,CUBANITE
26497.28,276.8728,CORDYLITE,HUMITE,PLATINUM
9007.82,85.0782,PUCHERITE,KUNZITE,KOTTIGITE
14310.26,139.3026,CLINOHEDRITE,MALACHITE,ROSASITE
7593.82,96.5382,BROOKITE,RHODIZITE,ANDESINE
19434.41,196.4441,PERIDOT,PARISITE,PYROAURITE
9557.4,102.974,BORNITE,HEMATITE,DATOLITE
8037.49,88.8749,KUNZITE,HEMATITE,ARSENIC
20412.35,199.1235,CHRYSOBERYL,CLEAVELANDITE,ILVAITE
20943.71,222.9371,DIAMOND,ANDESINE,RHODIZITE
19969.96,224.2996,GIBBSITE,TELLURIUM,SYLVITE
12890.95,134.4095,NEPTUNITE,PARAVAUXITE,PYROMORPHITE
11774.41,128.5441,TALC,CHLORITE,CHRYSOBERYL
1461.12,33.5112,MELANOPHLOGITE,CLEAVELANDITE,CUBANITE
1319.33,11.3933,SILVER,SCORODITE,COAL
13399.67,148.7967,MALACHITE,COAL,MELANOPHLOGITE
7583.79,82.6379,ANDALUSITE,BORNITE,RUBY
3792.67,54.8267,SILICATES,SENARMONTITE,PARASYMPLESITE
2751.83,37.7183,PARISITE,ROSASITE,PERIDOT
7695.67,92.7567,BROOKITE,GORMANITE,RHODIZITE
29867.5,325.975,ALBITE,NEPHELINE,CHLORITE
23671.21,262.9121,SILICATES,PUCHERITE,OSUMILITE
11780.93,126.6093,ICE,PLATINUM,PARISITE
17821.49,182.7149,OSUMILITE,ENSTATITE,MELANOPHLOGITE
8417.04,97.1704,TAAFFEITE,CHLORITE,SAINFELDITE
35946.76,366.3676,SELENITE,CLEAVELANDITE,PARASYMPLESITE
20975.85,222.0585,KOTTIGITE,ENSTATITE,HOWLITE
10400.64,116.7064,SUNSTONE,THOMSONITE,STELLERITE
9354.76,102.6476,ROSE_QUARTZ,RUBY,SMITHSONITE
15888.7,153.087,SEMSEYITE,THOMSONITE,CACOXENITE
1494.63,25.2463,NICKELINE,ICE,MELANOPHLOGITE
16373.33,173.8333,GMELINITE,CHRYSOBERYL,ENSTATITE
8019.2,97.392,PYROMORPHITE,BOURNONITE,PARAVAUXITE
323.72,3.7372,CORDYLITE,NEPTUNITE,NEPHELINE
3836.08,48.7608,SELENITE,THOMSONITE,HEMATITE
2657.17,24.7717,ALMANDINE,GAYLUSSITE,NEPTUNITE
15308.7,165.887,DIOPSIDE,KOVDORSKITE,BIF
24179.25,264.3925,BERLINITE,HOWLITE,BARATOVITE
13164.74,143.4474,ARFVEDSONITE,HUREAULITE,KUNZITE
8800.89,94.1089,BOLEITE,COAL,ANDERSONITE
973.76,20.3376,ALMANDINE,TELLURIUM,PUCHERITE
5214.87,77.4487,OSUMILITE,ACANTHITE,PARAVAUXITE
22250.18,236.9018,SEMSEYITE,ANDALUSITE,PERIDOT
16483.08,184.9308,CLEAVELANDITE,SYLVITE,ROSE_QUARTZ
10315.74,128.1574,HEMATITE,BROOKITE,MELANOPHLOGITE
25481.08,264.7108,SILICATES,PERIDOT,CLEAVELANDITE
427.34,9.6734,ALMANDINE,DESCLOIZITE,ROSASITE
17684.87,185.6487,SULFUR,ARFVEDSONITE,CHRYSOBERYL
15781.34,151.4134,GIBBSITE,BORNITE,CHRYSOBERYL
388.31,43.1831,HEMATITE,KOVDORSKITE,PERIDOT
2612.24,45.1224,HUREAULITE,BERLINITE,NICKELINE
2851.38,41.6138,MELANOPHLOGITE,SCHORL,ALTAITE
5223.17,50.6317,OBSIDIAN,HOWLITE,SEMSEYITE
14348.96,154.7896,PYROAURITE,BLODITE,PARASYMPLESITE
6997.61,78.1761,DESCLOIZITE,BORAX,ARFVEDSONITE
5832.11,71.4211,HEMATITE,PLATINUM,ERIONITE
36606.33,382.0633,SENARMONTITE,SUNSTONE,TREMOLITE
2766.77,37.6677,PARAVAUXITE,RHODIZITE,SULFUR
916.51,30.1651,NICKELINE,ICE,CHRYSOBERYL
3521.62,53.0162,SAINFELDITE,SUNSTONE,DIOPSIDE
9837.41,103.8741,KOVDORSKITE,ARSENIC,GIBBSITE
7980.41,82.6041,COAL,GMELINITE,CLEAVELANDITE
16051.96,195.4196,BROOKITE,SENARMONTITE,ACANTHITE
12106.9,126.869,ANDALUSITE,KOTTIGITE,BARATOVITE
8472.68,120.4268,GORMANITE,ROSE_QUARTZ,BARATOVITE
6509.76,60.5976,PYROMORPHITE,SAINFELDITE,BERLINITE
22193.79,202.7379,GEODES,SILVER,ALTAITE
18338.23,188.7823,NICKELINE,SILICATES,ALBITE
1327.12,13.8712,KOTTIGITE,SENARMONTITE,SELENITE
11045.09,121.5509,SCHORL,RUBY,PHLOGOPITE
10185.16,122.0516,CHLORITE,CHRYSOBERYL,PYROMORPHITE
23735.11,232.1511,SUNSTONE,MALACHITE,SENARMONTITE
5196.24,71.4624,ENSTATITE,ALMANDINE,TREMOLITE
2055.83,20.8583,ILVAITE,SULFUR,CUMMINGTONITE
20604.66,229.9466,SYLVITE,BORAX,DEMANTOID
15224.18,155.5418,ANDESINE,CUBANITE,PLATINUM
1638.43,10.7843,MELANOPHLOGITE,SAINFELDITE,GEODES
9240.52,88.8052,OBSIDIAN,MARCASITE,HOWLITE
23584.44,247.7444,CLEAVELANDITE,BORNITE,SELENITE
15968.62,160.5862,HUREAULITE,PARASYMPLESITE,FLUORAPATITE
7372.16,85.3216,RHODIZITE,ROSE_QUARTZ,GIBBSITE
24120.1,241.501,HINSDALITE,BORNITE,CACOXENITE
23904.58,241.7458,MELANOPHLOGITE,PERIDOT,BIF
5428,70.68,PERIDOT,DATOLITE,CHRYSOBERYL
9661.36,115.1136,CHLORITE,HOWLITE,ANTIMONY
21850.08,241.4008,DIOPSIDE,SULFUR,MELANOPHLOGITE
5675.16,70.9516,COAL,PUCHERITE,BERLINITE
2147.46,32.3746,PARASYMPLESITE,TALC,TAAFFEITE
14695.52,139.7552,FLUORAPATITE,ANDESINE,CLINOPTILOLITE
4648.38,46.3838,SMITHSONITE,CHRYSOBERYL,ANDESINE
29782.94,310.8294,MARCASITE,GIBBSITE,TELLURIUM
4234.25,66.6425,MARCASITE,SULFUR,HEMATITE
18441.62,202.2162,MARCASITE,BERLINITE,COAL
8729.26,93.0926,PARAVAUXITE,ALTAITE,GIBBSITE
18314.53,200.5453,SAINFELDITE,NEPTUNITE,ENSTATITE
17479.79,178.6979,PUCHERITE,GORMANITE,HINSDALITE
13802.29,139.4229,DESCLOIZITE,CUMMINGTONITE,CHLORITE
268.12,15.9812,PARASYMPLESITE,SINHALITE,CLEAVELANDITE
3500.64,49.2064,CACOXENITE,BOLEITE,CUBANITE
8907,109.47,DATOLITE,HOWLITE,HEULANDITE
1082.84,47.3284,SAINFELDITE,BARATOVITE,SEMSEYITE
8679.32,97.9932,GIBBSITE,ANDERSONITE,THOMSONITE
9448.88,102.2888,RHODIZITE,ENSTATITE,HEMATITE
25339.28,280.7928,SAINFELDITE,FLUORAPATITE,SILVER
31939.27,310.9927,HOPEITE,PARAVAUXITE,ARTINITE
727.34,23.2734,PARAVAUXITE,SULFUR,GIBBSITE
418.16,19.7816,GMELINITE,ANTIMONY,KUNZITE
11138.98,109.3898,PUCHERITE,GIBBSITE,HOWLITE
16652.25,176.1225,COAL,ERIONITE,ARTINITE
12119.67,106.7967,PARASYMPLESITE,ARAGONITE,HINSDALITE
21421.18,235.3118,NEPHELINE,KUNZITE,CORDYLITE
1586.99,18.6699,ALMANDINE,BASALT,DIOPSIDE
11900.85,121.4085,SCORODITE,SINHALITE,MELANOPHLOGITE
13785.97,141.7597,DEMANTOID,DIAMOND,CLEAVELANDITE
12594.28,126.0428,ARAGONITE,PHLOGOPITE,BORNITE
22913.32,251.0332,PERIDOT,PARASYMPLESITE,BIF
11091.88,124.6188,CARNOTITE,SCORODITE,TALC
31770.52,324.0052,GORMANITE,SENARMONTITE,FLUORAPATITE
25125.66,255.8566,BASALT,BARATOVITE,PHOSPHATES
5522.16,83.6216,THOMSONITE,HOWLITE,SEMSEYITE
6306.8,91.968,CLEAVELANDITE,CHRYSOBERYL,DATOLITE
21621.9,237.819,GEODES,STELLERITE,SCORODITE
3379.13,45.8913,GEODES,PLATINUM,BLODITE
15750.37,164.9037,COAL,BARATOVITE,ILVAITE
1301.24,41.3124,PARASYMPLESITE,HINSDALITE,ILVAITE
1655.62,26.1562,DIOPSIDE,FLUORAPATITE,ROSASITE
13903.81,150.0381,BORAX,MARCASITE,HUREAULITE
9334.92,102.6492,DATOLITE,HEULANDITE,ICE
14588.43,167.5843,SYLVITE,DIAMOND,SUNSTONE
26386.19,285.2619,NEPHELINE,SCHORL,ANTIMONY
15538.47,169.4847,HUREAULITE,ALMANDINE,OSUMILITE
14658.71,147.6871,SAINFELDITE,KOVDORSKITE,PUCHERITE
39813.88,416.5388,MELANOPHLOGITE,ACANTHITE,ARSENIC
8569.06,80.4906,NEPHELINE,HOWLITE,STURMANITE
6640.79,56.4079,HEULANDITE,HUREAULITE,BORNITE
5355.25,62.1525,PUCHERITE,MALACHITE,PHOSPHATES
3773.44,62.2344,PYROMORPHITE,CLINOPTILOLITE,PYROAURITE
10025.08,119.3508,PHOSPHATES,PARASYMPLESITE,ANDALUSITE
5646.41,67.9641,SUNSTONE,SELENITE,PYROAURITE
1728.14,23.1814,PYROAURITE,MELANOPHLOGITE,ROSASITE
24791.6,239.816,ANDALUSITE,DIAMOND,CACOXENITE
23584.92,247.0492,HUMITE,SAINFELDITE,HINSDALITE
3957.48,36.5748,ANDALUSITE,PYROMORPHITE,CUMMINGTONITE
3897.61,35.2761,CUMMINGTONITE,PLATINUM,HOWLITE
22047.35,226.1735,KOVDORSKITE,ICE,ALTAITE
18892.78,204.3278,PHLOGOPITE,CLINOHEDRITE,ANDESINE
6488.5,85.085,GORMANITE,ANTIMONY,FLUORAPATITE
4655.36,52.7536,ICE,ENSTATITE,GORMANITE
7203.69,67.3369,GIBBSITE,COAL,HUMITE
20434.18,218.9418,TALC,GIBBSITE,ILVAITE
20004.74,235.9474,SULFUR,PHLOGOPITE,CLINOHEDRITE
1064.98,32.5498,SULFUR,PYROMORPHITE,BORNITE
8211.67,89.6167,SULFUR,DESCLOIZITE,ANDALUSITE
5710.26,56.8026,OBSIDIAN,SCHORL,NICKELINE
23974.78,261.0478,ARAGONITE,MARCASITE,ARFVEDSONITE
1169.27,31.9927,ANDESINE,GAYLUSSITE,CARNOTITE
16406.24,181.3624,KOVDORSKITE,CLINOPTILOLITE,HUREAULITE
2016.19,26.6619,CUMMINGTONITE,DIOPSIDE,SELENITE
3512.45,20.8245,BORNITE,SELENITE,ENSTATITE
6741.81,77.2181,ROSASITE,MALACHITE,COAL
11513.23,126.2323,CLEAVELANDITE,ANDESINE,PYROMORPHITE
6950.13,74.9013,BORAX,MELANOPHLOGITE,SILVER
6433.78,81.0378,NEPTUNITE,PHLOGOPITE,PARISITE
22513.37,254.9337,ANTIMONY,DESCLOIZITE,ANDALUSITE
1559.33,31.5933,GEODES,SULFUR,CUMMINGTONITE
10006.41,122.2641,GMELINITE,ANTIMONY,ANDERSONITE
3335.11,13.3511,ROSASITE,CORDYLITE,CUBANITE
8331.39,84.8139,SENARMONTITE,MALACHITE,CLINOHEDRITE
10582.81,99.8281,ANDERSONITE,GMELINITE,PARISITE
3342.97,49.5297,CHLORITE,CUMMINGTONITE,PYROAURITE
13478.61,150.0861,ALBITE,ANTIMONY,BOLEITE
1753.79,36.9379,CLINOHEDRITE,CHLORITE,PARISITE
10835.36,130.6536,COAL,DESCLOIZITE,BOURNONITE
369.4,20.994,ERIONITE,CARNOTITE,SELENITE
1150.8,16.908,OSUMILITE,DATOLITE,BROOKITE
9896.67,96.3667,DEMANTOID,MELANOPHLOGITE,GORMANITE
2211.86,47.2186,PYROAURITE,BROOKITE,BORNITE
18119.36,192.0936,BASALT,HINSDALITE,CUBANITE
17153.55,187.3355,SENARMONTITE,BLODITE,COAL
8363.84,104.8384,DATOLITE,SILICATES,HOPEITE
2559.69,14.2969,GIBBSITE,ILVAITE,NEPHELINE
20475.55,206.2555,BASALT,ANDESINE,BOLEITE
5451.57,67.4157,CLINOPTILOLITE,CHRYSOBERYL,STELLERITE
10706.25,114.7625,ARTINITE,SCORODITE,NEPTUNITE
20609.62,204.0962,HUREAULITE,ENSTATITE,MARCASITE
11028.77,130.4877,ROSE_QUARTZ,BLODITE,ARTINITE
13808.59,141.1859,TALC,TAAFFEITE,SINHALITE
1690.48,23.2048,SILICATES,SELENITE,CACOXENITE
18731.1,208.011,HUMITE,SCORODITE,ROSASITE
15495.89,149.2589,SELENITE,NICKELINE,BARATOVITE
17739.17,186.1917,PARISITE,NICKELINE,STURMANITE
16576.48,173.3648,CUMMINGTONITE,KOVDORSKITE,STELLERITE
33625.41,361.8541,SEMSEYITE,HINSDALITE,BASALT
3936.21,54.2621,CARNOTITE,BORAX,ANDALUSITE
22143.41,243.3341,SYLVITE,ALTAITE,GORMANITE
2360.34,37.2034,ICE,PARISITE,CHRYSOBERYL
14300.38,154.0038,NEPTUNITE,SILICATES,SEMSEYITE
24723.69,244.8369,CHRYSOBERYL,SILICATES,SUNSTONE
6024.98,79.6498,MARCASITE,DIOPSIDE,OSUMILITE
13686.07,145.5607,ARAGONITE,OBSIDIAN,GORMANITE
14306.23,154.4623,TALC,BARATOVITE,PYROAURITE
8484.29,92.0429,ALTAITE,NEPTUNITE,STELLERITE
21226.83,207.4683,DIOPSIDE,GIBBSITE,KUNZITE
13321.32,125.2132,STELLERITE,TREMOLITE,SAINFELDITE
4014.19,44.8419,PERIDOT,MELANOPHLOGITE,BLODITE
24423.67,263.6367,SCHORL,SULFUR,GIBBSITE
1542.61,36.9261,GEODES,DATOLITE,PARISITE
6982.33,83.6233,SINHALITE,ARFVEDSONITE,ERIONITE
13730.29,154.1029,BIF,KUNZITE,ANDERSONITE
14631.65,148.9165,GIBBSITE,RHODIZITE,BROOKITE
9086.11,115.8611,BERLINITE,HEULANDITE,DIOPSIDE
11891.39,142.5139,HUREAULITE,OSUMILITE,BORAX
11248.9,129.489,ARAGONITE,PERIDOT,NEPHELINE
24660.68,251.6068,NICKELINE,MARCASITE,STELLERITE
10181.21,117.9121,CORDYLITE,BASALT,HUREAULITE
7599.75,84.1975,SCHORL,SAINFELDITE,ANDESINE
2070.6,52.206,ENSTATITE,ANTIMONY,ALMANDINE
8403.58,88.3358,ILVAITE,GEODES,CLINOHEDRITE
8821.82,101.9182,ERIONITE,ARSENIC,SUNSTONE
2183.43,24.9343,SEMSEYITE,ALMANDINE,ILVAITE
16211.45,182.4145,CACOXENITE,PLATINUM,PUCHERITE
3298.43,36.1843,PARASYMPLESITE,HEMATITE,CARNOTITE
2619.74,49.0974,PARISITE,HEULANDITE,SYLVITE
15407.61,156.5761,CARNOTITE,SULFUR,GORMANITE
9154.8,98.048,BASALT,ARTINITE,RUBY
904.43,31.2443,ANDALUSITE,DIAMOND,ICE
550.48,24.3048,CUBANITE,THOMSONITE,GAYLUSSITE
18503.33,187.7333,SENARMONTITE,ARFVEDSONITE,BORNITE
4524.22,56.9422,ENSTATITE,OBSIDIAN,ICE
4934.55,56.6455,PYROMORPHITE,HINSDALITE,ALMANDINE
4465.17,56.5517,GORMANITE,MELANOPHLOGITE,HOWLITE
18134.59,196.2459,SILICATES,DESCLOIZITE,GAYLUSSITE
7097.78,69.0778,PYROMORPHITE,FLUORAPATITE,OBSIDIAN
30640.39,326.3039,GAYLUSSITE,ANDESINE,CUBANITE
12377.23,120.3723,ACANTHITE,GIBBSITE,TALC
4928,75.38,SEMSEYITE,BARATOVITE,MARCASITE
4048.2,45.782,BIF,SILVER,ROSASITE
17532.01,182.5201,CLEAVELANDITE,PLATINUM,GEODES
11987.29,131.3729,COAL,STURMANITE,CLINOHEDRITE
568.47,13.4847,TALC,SMITHSONITE,ALBITE
29549.58,326.5958,PYROMORPHITE,CLINOHEDRITE,SMITHSONITE
5969.35,80.4935,ARAGONITE,ANDERSONITE,GAYLUSSITE
14419.21,161.0921,PARAVAUXITE,MALACHITE,ALMANDINE
2819.79,33.3979,ROSE_QUARTZ,PLATINUM,KUNZITE
18678.94,194.9894,OSUMILITE,THOMSONITE,TAAFFEITE
12208.44,144.3844,KOVDORSKITE,SULFUR,BARATOVITE
2726.59,42.3659,HEMATITE,CHRYSOBERYL,DIOPSIDE
18579.23,184.4923,ENSTATITE,HEMATITE,PUCHERITE
36418.7,368.787,BASALT,NEPHELINE,SEMSEYITE
13955.98,169.3598,CORDYLITE,COAL,CACOXENITE
26303.99,281.4399,CORDYLITE,HEMATITE,STURMANITE
16103.49,164.6349,SILICATES,ANDERSONITE,SILVER
1435.03,5.4503,TREMOLITE,CARNOTITE,SYLVITE
3938.35,54.9835,ARAGONITE,KOTTIGITE,SUNSTONE
22935.34,233.7534,THOMSONITE,SAINFELDITE,SCORODITE
25826.2,269.262,CLINOHEDRITE,ALMANDINE,NEPTUNITE
12938.55,149.1855,TAAFFEITE,BASALT,HUMITE
3758.53,61.4853,PYROAURITE,ICE,ANTIMONY
5906.6,64.966,TALC,SAINFELDITE,ENSTATITE
24428.07,248.9807,CACOXENITE,GIBBSITE,SUNSTONE
14861.22,155.6122,NICKELINE,ARFVEDSONITE,SCORODITE
13681.55,140.1155,GEODES,DIAMOND,HEMATITE
7699.6,109.596,MARCASITE,SMITHSONITE,SELENITE
1394.67,18.1467,CHRYSOBERYL,KOVDORSKITE,ARAGONITE
17736.68,191.6668,PYROAURITE,STELLERITE,BOLEITE
11658.78,117.5878,OSUMILITE,HOPEITE,ACANTHITE
6957.28,64.3728,BASALT,SCORODITE,ALMANDINE
9229.29,110.8929,CHLORITE,ARSENIC,SCHORL
13375.21,146.4521,PHOSPHATES,HEULANDITE,SCORODITE
8085.54,92.8554,RHODIZITE,PHLOGOPITE,BIF
5681.09,75.9109,ACANTHITE,CACOXENITE,BERLINITE
12919.41,127.1941,SILVER,SEMSEYITE,DATOLITE
2743.69,40.5369,COAL,CUMMINGTONITE,CARNOTITE
12099.75,136.7975,HEMATITE,GMELINITE,BERLINITE
15774.81,158.4481,ERIONITE,RUBY,BLODITE
28274.1,272.841,ARSENIC,CHRYSOBERYL,ILVAITE
10560.13,96.6013,COAL,HOPEITE,GAYLUSSITE
11181.01,120.9101,DIAMOND,CHLORITE,THOMSONITE
537.33,21.0733,OSUMILITE,CUBANITE,SCHORL
1456.39,29.9639,SENARMONTITE,GIBBSITE,CLEAVELANDITE
19361.97,213.9197,HEULANDITE,BORAX,PYROAURITE
24675.86,256.5586,ENSTATITE,CLINOPTILOLITE,TELLURIUM
1149.16,19.2916,STELLERITE,ARSENIC,CLINOPTILOLITE
5578.37,44.6837,KUNZITE,CLINOPTILOLITE,HEMATITE
32104.76,339.9476,STELLERITE,HUREAULITE,DATOLITE
285.75,15.5575,MALACHITE,FLUORAPATITE,CLINOHEDRITE
10761.3,124.613,CACOXENITE,BORAX,RHODIZITE
10798.06,127.6806,DATOLITE,BORNITE,BERLINITE
15855.84,167.2584,OBSIDIAN,ARAGONITE,KOTTIGITE
198.83,4.4883,ROSE_QUARTZ,CUMMINGTONITE,DIAMOND
29142.28,298.4228,NEPTUNITE,HINSDALITE,ICE
11016.18,137.7618,SEMSEYITE,SINHALITE,ICE
12002.06,129.8206,SENARMONTITE,ICE,HUREAULITE
12048.67,129.3867,GMELINITE,ANDESINE,ARTINITE
18062.46,204.7246,FLUORAPATITE,PYROMORPHITE,ARFVEDSONITE
522.7,0.927,HOWLITE,THOMSONITE,CLINOPTILOLITE
14577.04,159.7704,THOMSONITE,BARATOVITE,GIBBSITE
11768.76,132.0876,CLEAVELANDITE,HOPEITE,PERIDOT
14263.97,154.9397,THOMSONITE,ALBITE,GEODES
29378.53,291.5853,STELLERITE,NEPTUNITE,ICE
40890.83,413.2083,KUNZITE,SELENITE,TELLURIUM
11658.93,127.0893,CHLORITE,ILVAITE,ANDERSONITE
13831.31,136.2131,SCORODITE,DEMANTOID,HEULANDITE
21110.58,227.2058,ILVAITE,CUMMINGTONITE,PLATINUM
18934.81,207.8481,ANDERSONITE,GAYLUSSITE,DESCLOIZITE
808.02,16.0802,MALACHITE,SINHALITE,PERIDOT
8659.76,116.2976,DESCLOIZITE,PYROMORPHITE,SCHORL
